frame,cell_label,centroid_x,centroid_y,area,blob_type,included,classical_zero_crossings,classical_budding,modern_defect_ratio,modern_budding,classifiers_agree,crop_path
60,6,1543.3,639.8,923.0,single,True,0,False,0.042,False,True,non_budding/frame60_cell6.tif
60,7,1518.4,676.5,1652.0,single,True,0,False,0.046,False,True,non_budding/frame60_cell7.tif
60,8,1305.8,697.4,3850.0,budding_pair,True,7,True,0.173,True,True,budding/frame60_cell8.tif
60,9,137.3,766.5,2789.0,single,True,0,False,0.113,False,True,non_budding/frame60_cell9.tif
60,10,956.6,768.1,1699.0,single,True,0,False,0.049,False,True,non_budding/frame60_cell10.tif
60,11,227.4,839.0,1698.0,single,True,0,False,0.417,False,True,non_budding/frame60_cell11.tif
60,12,866.8,1148.1,1800.0,budding_pair,True,5,True,0.291,True,True,budding/frame60_cell12.tif
60,13,1631.3,1173.8,2883.0,budding_pair,True,13,True,0.501,True,True,budding/frame60_cell13.tif
61,1,1039.1,70.7,2170.0,single,True,0,False,0.06,False,True,non_budding/frame61_cell1.tif
61,2,341.7,146.5,2040.0,budding_pair,True,12,True,1.02,True,True,budding/frame61_cell2.tif
61,3,532.5,228.1,2612.0,budding_pair,True,8,True,0.445,True,True,budding/frame61_cell3.tif
61,4,1254.5,229.3,2178.0,single,True,0,False,0.253,False,True,non_budding/frame61_cell4.tif
61,5,951.4,280.6,4268.0,budding_pair,True,4,False,0.263,True,False,budding/frame61_cell5.tif
61,6,1435.7,367.0,1688.0,single,True,0,False,1.234,False,True,non_budding/frame61_cell6.tif
61,7,127.8,423.4,2968.0,budding_pair,True,11,True,0.542,True,True,budding/frame61_cell7.tif
61,8,224.3,429.5,2642.0,single,True,0,False,0.201,False,True,non_budding/frame61_cell8.tif
61,9,942.1,554.8,3401.0,single,True,0,False,0.167,False,True,non_budding/frame61_cell9.tif
61,10,1038.8,807.8,4312.0,ambiguous,False,0,False,0.392,False,,
61,11,1305.9,849.2,3002.0,budding_pair,True,11,True,0.363,True,True,budding/frame61_cell11.tif
61,12,154.0,966.6,2406.0,budding_pair,True,11,True,0.196,True,True,budding/frame61_cell12.tif
61,13,1356.0,977.8,3808.0,ambiguous,False,0,False,0.155,False,,
61,14,1351.6,1065.9,3659.0,single,True,0,False,0.067,False,True,non_budding/frame61_cell14.tif
62,1,1322.1,215.0,1570.0,single,True,0,False,0.083,False,True,non_budding/frame62_cell1.tif
62,2,1599.3,550.3,1584.0,single,True,0,False,0.161,False,True,non_budding/frame62_cell2.tif
62,3,868.9,568.0,1373.0,single,True,0,False,0.04,False,True,non_budding/frame62_cell3.tif
62,4,1611.7,631.9,1808.0,budding_pair,True,7,True,0.403,True,True,budding/frame62_cell4.tif
62,5,250.0,684.5,1136.0,single,True,0,False,0.047,False,True,non_budding/frame62_cell5.tif
62,6,366.9,727.4,2184.0,budding_pair,True,7,True,0.378,True,True,budding/frame62_cell6.tif
62,7,227.1,726.0,2283.0,single,True,0,False,0.216,False,True,non_budding/frame62_cell7.tif
62,8,1057.0,804.6,1967.0,budding_pair,True,7,True,0.505,True,True,budding/frame62_cell8.tif
62,9,1568.2,839.8,1524.0,budding_pair,True,8,True,0.338,True,True,budding/frame62_cell9.tif
62,10,1270.2,996.0,1995.0,budding_pair,True,7,True,0.428,True,True,budding/frame62_cell10.tif
62,11,510.8,1176.7,2048.0,budding_pair,True,7,True,0.416,True,True,budding/frame62_cell11.tif
63,1,870.9,177.1,1329.0,single,True,0,False,0.04,False,True,non_budding/frame63_cell1.tif
63,2,1153.6,294.9,2055.0,single,True,0,False,0.035,False,True,non_budding/frame63_cell2.tif
63,3,371.4,333.9,1114.0,single,True,0,False,0.045,False,True,non_budding/frame63_cell3.tif
63,4,697.5,533.7,2334.0,budding_pair,True,7,True,0.449,True,True,budding/frame63_cell4.tif
63,5,612.0,522.8,2115.0,budding_pair,True,10,True,0.431,True,True,budding/frame63_cell5.tif
63,6,103.1,715.3,1690.0,budding_pair,True,9,True,0.323,True,True,budding/frame63_cell6.tif
63,7,412.5,738.1,1214.0,single,True,0,False,0.043,False,True,non_budding/frame63_cell7.tif
63,8,1124.0,787.1,1815.0,budding_pair,True,8,True,0.316,True,True,budding/frame63_cell8.tif
63,9,1184.5,903.1,4021.0,budding_pair,True,7,True,0.155,True,True,budding/frame63_cell9.tif
63,10,1512.4,1186.6,2264.0,budding_pair,True,9,True,0.496,True,True,budding/frame63_cell10.tif
64,1,1451.0,148.6,3233.0,budding_pair,True,18,True,0.451,True,True,budding/frame64_cell1.tif
64,2,1249.0,239.5,2578.0,budding_pair,True,11,True,0.459,True,True,budding/frame64_cell2.tif
64,3,180.1,284.0,1643.0,single,True,0,False,0.899,False,True,non_budding/frame64_cell3.tif
64,4,887.8,349.0,3534.0,budding_pair,True,6,True,0.133,False,False,non_budding/frame64_cell4.tif
64,5,536.2,391.0,1774.0,budding_pair,True,7,True,0.357,True,True,budding/frame64_cell5.tif
64,6,1568.9,419.5,2311.0,single,True,0,False,0.099,False,True,non_budding/frame64_cell6.tif
64,7,212.7,631.9,2523.0,budding_pair,True,5,True,0.264,True,True,budding/frame64_cell7.tif
64,8,110.4,651.0,432.0,budding_pair,True,16,True,4.132,True,True,budding/frame64_cell8.tif
64,9,666.6,659.9,1411.0,single,True,0,False,0.043,False,True,non_budding/frame64_cell9.tif
64,10,1209.9,909.4,2255.0,single,True,0,False,0.035,False,True,non_budding/frame64_cell10.tif
64,11,445.7,1044.4,4856.0,budding_pair,True,4,False,0.206,True,False,budding/frame64_cell11.tif
64,12,250.3,1089.6,1686.0,single,True,0,False,0.289,False,True,non_budding/frame64_cell12.tif
65,1,34.3,97.5,360.0,multicell,False,0,False,2.592,False,,
65,2,1380.7,238.5,2616.0,single,True,0,False,0.12,False,True,non_budding/frame65_cell2.tif
65,3,898.5,288.9,2695.0,budding_pair,True,15,True,0.582,True,True,budding/frame65_cell3.tif
65,4,320.7,306.5,1163.0,single,True,0,False,0.146,False,True,non_budding/frame65_cell4.tif
65,5,1536.4,334.7,3272.0,budding_pair,True,9,True,0.516,True,True,budding/frame65_cell5.tif
65,6,1446.4,328.9,2877.0,budding_pair,True,11,True,0.549,True,True,budding/frame65_cell6.tif
65,7,812.2,421.3,3245.0,single,True,0,False,0.146,False,True,non_budding/frame65_cell7.tif
65,8,933.3,460.1,2908.0,single,True,0,False,0.051,False,True,non_budding/frame65_cell8.tif
65,9,1487.3,613.2,3148.0,budding_pair,True,13,True,0.636,True,True,budding/frame65_cell9.tif
65,10,776.2,682.8,6176.0,budding_pair,True,9,True,0.457,True,True,budding/frame65_cell10.tif
65,11,1120.3,763.2,4470.0,ambiguous,False,0,False,0.41,False,,
65,12,681.8,756.2,3316.0,single,True,0,False,0.142,False,True,non_budding/frame65_cell12.tif
65,13,1385.6,826.8,2779.0,budding_pair,True,8,True,0.475,True,True,budding/frame65_cell13.tif
65,14,1170.5,926.8,3604.0,budding_pair,True,7,True,0.179,True,True,budding/frame65_cell14.tif
65,15,1410.7,1074.5,1900.0,single,True,0,False,0.104,False,True,non_budding/frame65_cell15.tif
65,16,526.0,1185.9,3271.0,single,True,0,False,0.111,False,True,non_budding/frame65_cell16.tif
66,1,362.1,104.3,2104.0,budding_pair,True,11,True,0.564,True,True,budding/frame66_cell1.tif
66,2,1082.3,439.9,2034.0,budding_pair,True,7,True,0.497,True,True,budding/frame66_cell2.tif
66,3,474.5,538.8,2761.0,single,True,0,False,0.06,False,True,non_budding/frame66_cell3.tif
66,4,853.6,649.1,371.0,ambiguous,False,0,False,0.832,False,,
66,5,255.2,686.3,2377.0,budding_pair,True,9,True,0.276,True,True,budding/frame66_cell5.tif
66,6,146.9,724.8,1066.0,single,True,0,False,0.625,False,True,non_budding/frame66_cell6.tif
66,7,166.8,765.0,1998.0,single,True,0,False,1.305,False,True,non_budding/frame66_cell7.tif
66,8,111.3,800.1,1261.0,single,True,0,False,0.368,False,True,non_budding/frame66_cell8.tif
66,9,799.6,877.1,2554.0,budding_pair,True,7,True,0.506,True,True,budding/frame66_cell9.tif
66,10,1508.9,897.2,3640.0,ambiguous,False,0,False,0.199,False,,
66,11,982.6,1024.2,1959.0,single,True,0,False,0.063,False,True,non_budding/frame66_cell11.tif
66,12,1572.2,1026.7,1487.0,budding_pair,True,8,True,0.408,True,True,budding/frame66_cell12.tif
66,13,846.6,1185.9,1964.0,budding_pair,True,9,True,0.612,True,True,budding/frame66_cell13.tif
67,1,1181.0,161.9,2235.0,multicell,False,0,False,0.524,False,,
67,2,243.7,177.6,998.0,single,True,0,False,1.157,False,True,non_budding/frame67_cell2.tif
67,3,278.6,201.7,1657.0,single,True,0,False,0.055,False,True,non_budding/frame67_cell3.tif
67,4,1257.8,241.6,2114.0,budding_pair,True,7,True,0.488,True,True,budding/frame67_cell4.tif
67,5,1224.3,321.4,933.0,single,True,0,False,0.043,False,True,non_budding/frame67_cell5.tif
67,6,728.4,377.4,1883.0,single,True,0,False,0.041,False,True,non_budding/frame67_cell6.tif
67,7,1133.2,493.3,2170.0,budding_pair,True,7,True,0.541,True,True,budding/frame67_cell7.tif
67,8,817.1,530.6,2727.0,budding_pair,True,7,True,0.543,True,True,budding/frame67_cell8.tif
67,9,788.2,774.4,1548.0,budding_pair,True,8,True,0.27,True,True,budding/frame67_cell9.tif
67,10,442.3,819.6,1319.0,single,True,0,False,0.04,False,True,non_budding/frame67_cell10.tif
67,11,580.9,966.7,963.0,single,True,0,False,0.051,False,True,non_budding/frame67_cell11.tif
67,12,596.3,1001.9,1493.0,single,True,0,False,0.094,False,True,non_budding/frame67_cell12.tif
67,13,1365.7,1011.0,2359.0,single,True,0,False,0.058,False,True,non_budding/frame67_cell13.tif
67,14,875.4,1127.6,2884.0,budding_pair,True,8,True,0.502,True,True,budding/frame67_cell14.tif
67,15,406.6,1133.1,1663.0,single,True,0,False,0.776,False,True,non_budding/frame67_cell15.tif
68,1,452.4,158.2,408.0,multicell,False,0,False,7.668,False,,
68,2,462.5,161.9,2666.0,budding_pair,True,7,True,0.575,True,True,budding/frame68_cell2.tif
68,3,107.4,202.8,1632.0,budding_pair,True,8,True,0.372,True,True,budding/frame68_cell3.tif
68,4,1021.9,235.8,1588.0,single,True,0,False,0.076,False,True,non_budding/frame68_cell4.tif
68,5,240.6,299.5,2096.0,single,True,0,False,0.549,False,True,non_budding/frame68_cell5.tif
68,6,1164.4,401.9,1710.0,single,True,0,False,0.203,False,True,non_budding/frame68_cell6.tif
68,7,701.0,706.4,2339.0,budding_pair,True,7,True,0.463,True,True,budding/frame68_cell7.tif
68,8,535.5,809.5,2230.0,single,True,0,False,1.471,False,True,non_budding/frame68_cell8.tif
68,9,969.7,1002.5,2346.0,budding_pair,True,7,True,0.511,True,True,budding/frame68_cell9.tif
68,10,303.8,1053.4,886.0,single,True,0,False,0.041,False,True,non_budding/frame68_cell10.tif
68,11,168.0,1076.2,1684.0,single,True,0,False,0.06,False,True,non_budding/frame68_cell11.tif
68,12,331.0,1079.0,1461.0,single,True,0,False,0.037,False,True,non_budding/frame68_cell12.tif
68,13,1639.2,1115.7,2095.0,multicell,False,0,False,1.483,False,,
68,14,233.9,1137.7,1764.0,single,True,0,False,0.253,False,True,non_budding/frame68_cell14.tif
68,15,417.1,1206.0,3052.0,budding_pair,True,8,True,0.679,True,True,
69,1,1565.2,151.8,4306.0,budding_pair,True,15,True,1.166,True,True,budding/frame69_cell1.tif
69,2,276.3,419.1,2701.0,budding_pair,True,15,True,2.523,True,True,budding/frame69_cell2.tif
69,3,1034.9,437.1,3139.0,single,True,0,False,0.114,False,True,non_budding/frame69_cell3.tif
69,4,1434.9,516.5,1419.0,single,True,0,False,0.053,False,True,non_budding/frame69_cell4.tif
69,5,668.7,715.8,2835.0,budding_pair,True,8,True,0.485,True,True,budding/frame69_cell5.tif
69,6,1597.8,796.4,2817.0,single,True,0,False,0.045,False,True,non_budding/frame69_cell6.tif
69,7,30.6,826.2,1636.0,single,True,0,False,2.235,False,True,
69,8,1397.2,932.4,1840.0,budding_pair,True,7,True,0.515,True,True,budding/frame69_cell8.tif
69,9,401.4,1003.4,3320.0,single,True,0,False,0.062,False,True,non_budding/frame69_cell9.tif
69,10,108.6,1004.7,1959.0,budding_pair,True,7,True,0.269,True,True,budding/frame69_cell10.tif
69,11,246.3,1078.6,2944.0,budding_pair,True,11,True,0.732,True,True,budding/frame69_cell11.tif
70,1,514.2,43.2,1138.0,single,True,0,False,0.046,False,True,
70,2,425.3,166.9,1900.0,budding_pair,True,8,True,0.531,True,True,budding/frame70_cell2.tif
70,3,1051.8,208.7,1786.0,budding_pair,True,8,True,0.376,True,True,budding/frame70_cell3.tif
70,4,174.0,330.8,2324.0,budding_pair,True,7,True,0.631,True,True,budding/frame70_cell4.tif
70,5,465.9,471.9,2086.0,single,True,0,False,0.032,False,True,non_budding/frame70_cell5.tif
70,6,893.9,591.5,1835.0,budding_pair,True,8,True,0.328,True,True,budding/frame70_cell6.tif
70,7,849.6,635.7,2869.0,budding_pair,True,7,True,0.691,True,True,budding/frame70_cell7.tif
70,8,36.3,656.6,1444.0,single,True,0,False,0.339,False,True,
70,9,1147.1,680.7,2497.0,budding_pair,True,10,True,0.544,True,True,budding/frame70_cell9.tif
70,10,948.0,740.0,2010.0,ambiguous,False,0,False,0.689,False,,
70,11,1049.3,823.3,3051.0,budding_pair,True,10,True,0.57,True,True,budding/frame70_cell11.tif
70,12,256.2,1054.2,1834.0,budding_pair,True,8,True,0.27,True,True,budding/frame70_cell12.tif
70,13,186.8,1104.0,1234.0,single,True,0,False,1.206,False,True,non_budding/frame70_cell13.tif
70,14,1276.9,1139.6,2085.0,budding_pair,True,8,True,0.409,True,True,budding/frame70_cell14.tif
70,15,239.8,1135.5,1938.0,single,True,0,False,1.096,False,True,non_budding/frame70_cell15.tif
70,16,315.5,1139.4,917.0,single,True,0,False,0.048,False,True,non_budding/frame70_cell16.tif
70,17,379.6,1170.1,1532.0,single,True,0,False,1.068,False,True,non_budding/frame70_cell17.tif
71,1,1083.9,74.2,2074.0,budding_pair,True,7,True,0.288,True,True,budding/frame71_cell1.tif
71,2,339.2,142.2,3005.0,ambiguous,False,0,False,1.825,False,,
71,3,407.7,186.2,1143.0,single,True,0,False,0.044,False,True,non_budding/frame71_cell3.tif
71,4,499.3,209.3,2402.0,budding_pair,True,10,True,0.521,True,True,budding/frame71_cell4.tif
71,5,982.3,322.9,1275.0,single,True,0,False,0.039,False,True,non_budding/frame71_cell5.tif
71,6,1590.2,370.4,2565.0,single,True,0,False,0.502,False,True,non_budding/frame71_cell6.tif
71,7,934.2,473.8,1141.0,single,True,0,False,0.045,False,True,non_budding/frame71_cell7.tif
71,8,1335.4,600.7,2980.0,ambiguous,False,0,False,0.836,False,,
71,9,215.4,754.1,1846.0,budding_pair,True,8,True,0.655,True,True,budding/frame71_cell9.tif
71,10,65.2,792.9,2007.0,single,True,0,False,2.048,False,True,non_budding/frame71_cell10.tif
71,11,663.8,864.7,2238.0,single,True,0,False,0.034,False,True,non_budding/frame71_cell11.tif
71,12,622.9,897.9,1069.0,single,True,0,False,0.046,False,True,non_budding/frame71_cell12.tif
71,13,874.0,938.9,1873.0,ambiguous,False,0,False,0.7,False,,
71,14,768.3,1130.0,2149.0,budding_pair,True,8,True,0.352,True,True,budding/frame71_cell14.tif
72,1,78.0,46.1,3371.0,budding_pair,True,16,True,1.03,True,True,
72,2,1173.5,89.6,1711.0,single,True,0,False,0.072,False,True,non_budding/frame72_cell2.tif
72,3,452.4,227.1,4798.0,budding_pair,True,7,True,0.239,True,True,budding/frame72_cell3.tif
72,4,1545.0,254.6,4431.0,multicell,False,0,False,1.296,False,,
72,5,1523.3,287.0,1366.0,single,True,0,False,1.926,False,True,non_budding/frame72_cell5.tif
72,6,656.5,307.0,2107.0,single,True,0,False,0.068,False,True,non_budding/frame72_cell6.tif
72,7,49.1,420.0,1031.0,single,True,0,False,0.524,False,True,
72,8,1561.5,606.8,2091.0,budding_pair,True,10,True,1.397,True,True,budding/frame72_cell8.tif
72,9,1462.4,649.4,4451.0,budding_pair,True,10,True,0.268,True,True,budding/frame72_cell9.tif
72,10,939.8,691.5,2833.0,budding_pair,True,10,True,0.47,True,True,budding/frame72_cell10.tif
72,11,1268.5,718.7,3214.0,ambiguous,False,0,False,0.53,False,,
72,12,317.9,867.1,1687.0,budding_pair,True,7,True,0.535,True,True,budding/frame72_cell12.tif
72,13,1261.4,1057.9,4611.0,budding_pair,True,3,False,0.218,True,False,budding/frame72_cell13.tif
72,14,869.5,1089.9,2169.0,budding_pair,True,7,True,0.573,True,True,budding/frame72_cell14.tif
73,1,735.7,110.5,1440.0,budding_pair,True,5,True,0.306,True,True,budding/frame73_cell1.tif
73,2,1405.4,385.3,2282.0,single,True,0,False,0.041,False,True,non_budding/frame73_cell2.tif
73,3,483.7,531.1,2506.0,budding_pair,True,10,True,0.526,True,True,budding/frame73_cell3.tif
73,4,638.7,550.1,2194.0,single,True,0,False,0.035,False,True,non_budding/frame73_cell4.tif
73,5,105.8,683.4,1513.0,single,True,0,False,2.255,False,True,non_budding/frame73_cell5.tif
73,6,453.3,780.1,1801.0,single,True,0,False,0.037,False,True,non_budding/frame73_cell6.tif
73,7,351.0,829.3,2964.0,budding_pair,True,20,True,1.977,True,True,budding/frame73_cell7.tif
73,8,498.5,986.2,1320.0,single,True,0,False,0.049,False,True,non_budding/frame73_cell8.tif
73,9,1490.8,1014.4,2772.0,single,True,0,False,0.068,False,True,non_budding/frame73_cell9.tif
73,10,252.3,1038.7,3693.0,multicell,False,0,False,0.167,False,,
73,11,379.4,1061.7,885.0,single,True,0,False,0.051,False,True,non_budding/frame73_cell11.tif
73,12,338.1,1095.5,2057.0,budding_pair,True,8,True,0.375,True,True,budding/frame73_cell12.tif
74,1,1206.7,73.1,2461.0,single,True,0,False,0.066,False,True,non_budding/frame74_cell1.tif
74,2,218.0,169.0,3238.0,budding_pair,True,12,True,1.028,True,True,budding/frame74_cell2.tif
74,3,513.8,269.8,1627.0,single,True,0,False,2.334,False,True,non_budding/frame74_cell3.tif
74,4,602.1,272.8,1145.0,single,True,0,False,0.041,False,True,non_budding/frame74_cell4.tif
74,5,495.3,312.8,2075.0,budding_pair,True,7,True,0.523,True,True,budding/frame74_cell5.tif
74,6,1316.3,374.1,1031.0,ambiguous,False,0,False,0.041,False,,
74,7,994.8,392.1,2063.0,budding_pair,True,8,True,0.6,True,True,budding/frame74_cell7.tif
74,8,487.3,535.6,686.0,single,True,0,False,0.053,False,True,non_budding/frame74_cell8.tif
74,9,521.9,548.5,1168.0,single,True,0,False,0.049,False,True,non_budding/frame74_cell9.tif
74,10,1003.8,624.9,2485.0,budding_pair,True,7,True,0.526,True,True,budding/frame74_cell10.tif
74,11,1248.6,634.4,2693.0,budding_pair,True,10,True,0.528,True,True,budding/frame74_cell11.tif
74,12,1110.8,715.2,935.0,single,True,0,False,0.043,False,True,non_budding/frame74_cell12.tif
74,13,966.1,759.3,2251.0,single,True,0,False,0.054,False,True,non_budding/frame74_cell13.tif
74,14,405.8,793.4,934.0,single,True,0,False,0.061,False,True,non_budding/frame74_cell14.tif
74,15,718.6,1161.7,1634.0,budding_pair,True,7,True,0.468,True,True,budding/frame74_cell15.tif
74,16,70.3,1207.1,1002.0,single,True,0,False,0.541,False,True,
75,1,245.2,60.8,1824.0,budding_pair,True,8,True,0.439,True,True,
75,2,1354.3,392.2,1069.0,single,True,0,False,0.039,False,True,non_budding/frame75_cell2.tif
75,3,264.8,455.6,1801.0,budding_pair,True,7,True,0.37,True,True,budding/frame75_cell3.tif
75,4,889.3,465.6,695.0,single,True,0,False,0.043,False,True,non_budding/frame75_cell4.tif
75,5,919.3,492.0,1198.0,single,True,0,False,0.047,False,True,non_budding/frame75_cell5.tif
75,6,1389.9,652.1,938.0,single,True,0,False,0.045,False,True,non_budding/frame75_cell6.tif
75,7,551.4,763.2,1044.0,single,True,0,False,0.048,False,True,non_budding/frame75_cell7.tif
75,8,438.4,816.6,1031.0,budding_pair,True,6,True,0.138,False,False,non_budding/frame75_cell8.tif
75,9,1610.0,1007.0,2376.0,single,True,0,False,2.135,False,True,non_budding/frame75_cell9.tif
75,10,543.4,1040.5,1021.0,single,True,0,False,0.047,False,True,non_budding/frame75_cell10.tif
75,11,1037.3,1109.2,874.0,single,True,0,False,0.049,False,True,non_budding/frame75_cell11.tif
75,12,466.2,1130.4,963.0,single,True,0,False,0.064,False,True,non_budding/frame75_cell12.tif
75,13,250.9,1223.5,870.0,single,True,0,False,0.047,False,True,
76,1,822.2,73.3,1549.0,budding_pair,True,7,True,0.485,True,True,budding/frame76_cell1.tif
76,2,287.9,133.5,3598.0,budding_pair,True,5,True,0.274,True,True,budding/frame76_cell2.tif
76,3,434.1,552.7,1565.0,single,True,0,False,0.038,False,True,non_budding/frame76_cell3.tif
76,4,1171.9,607.6,2254.0,single,True,0,False,0.037,False,True,non_budding/frame76_cell4.tif
76,5,1348.8,927.7,1974.0,budding_pair,True,7,True,0.476,True,True,budding/frame76_cell5.tif
76,6,656.9,1139.9,4166.0,budding_pair,True,6,True,0.236,True,True,budding/frame76_cell6.tif
76,7,877.0,1138.8,3996.0,single,True,0,False,0.08,False,True,non_budding/frame76_cell7.tif
76,8,58.1,1207.8,1348.0,single,True,0,False,0.51,False,True,
77,1,851.6,64.1,952.0,ambiguous,False,0,False,0.942,False,,
77,2,1649.3,325.4,1427.0,single,True,0,False,0.12,False,True,
77,3,419.4,720.4,1979.0,budding_pair,True,9,True,0.647,True,True,budding/frame77_cell3.tif
77,4,219.6,720.3,1760.0,single,True,0,False,1.072,False,True,non_budding/frame77_cell4.tif
77,5,515.8,724.4,1758.0,budding_pair,True,7,True,0.391,True,True,budding/frame77_cell5.tif
77,6,892.1,731.5,3982.0,budding_pair,True,7,True,0.226,True,True,budding/frame77_cell6.tif
77,7,1274.5,734.5,2406.0,single,True,0,False,0.04,False,True,non_budding/frame77_cell7.tif
77,8,1081.2,1169.3,2546.0,single,True,0,False,0.362,False,True,non_budding/frame77_cell8.tif
77,9,390.9,1220.6,1651.0,budding_pair,True,8,True,0.359,True,True,
78,1,121.7,88.2,2010.0,single,True,0,False,0.906,False,True,non_budding/frame78_cell1.tif
78,2,1223.2,106.4,2646.0,single,True,0,False,0.043,False,True,non_budding/frame78_cell2.tif
78,3,586.9,132.5,1337.0,single,True,0,False,1.983,False,True,non_budding/frame78_cell3.tif
78,4,68.5,191.2,1324.0,single,True,0,False,1.345,False,True,non_budding/frame78_cell4.tif
78,5,1225.0,194.6,1975.0,budding_pair,True,9,True,0.531,True,True,budding/frame78_cell5.tif
78,6,747.5,257.8,2230.0,single,True,0,False,0.059,False,True,non_budding/frame78_cell6.tif
78,7,1505.8,307.9,3447.0,single,True,0,False,0.366,False,True,non_budding/frame78_cell7.tif
78,8,1431.6,563.5,2215.0,budding_pair,True,10,True,0.544,True,True,budding/frame78_cell8.tif
78,9,1455.2,636.9,1889.0,budding_pair,True,10,True,0.524,True,True,budding/frame78_cell9.tif
78,10,978.3,626.8,799.0,single,True,0,False,0.04,False,True,non_budding/frame78_cell10.tif
78,11,1011.5,648.6,1299.0,single,True,0,False,0.041,False,True,non_budding/frame78_cell11.tif
78,12,494.1,736.1,1367.0,single,True,0,False,0.133,False,True,non_budding/frame78_cell12.tif
78,13,266.6,761.5,1870.0,single,True,0,False,0.64,False,True,non_budding/frame78_cell13.tif
78,14,316.2,994.0,2152.0,single,True,0,False,0.059,False,True,non_budding/frame78_cell14.tif
78,15,783.1,1068.0,1659.0,budding_pair,True,11,True,2.25,True,True,budding/frame78_cell15.tif
78,16,610.6,1220.4,2269.0,ambiguous,False,0,False,0.424,False,,
79,1,921.4,47.9,2235.0,single,True,0,False,0.058,False,True,
79,2,1336.6,82.1,1559.0,single,True,0,False,0.135,False,True,non_budding/frame79_cell2.tif
79,3,113.2,239.4,2273.0,budding_pair,True,15,True,0.648,True,True,budding/frame79_cell3.tif
79,4,370.9,310.3,1735.0,single,True,0,False,0.18,False,True,non_budding/frame79_cell4.tif
79,5,1354.8,539.4,2626.0,single,True,0,False,0.163,False,True,non_budding/frame79_cell5.tif
79,6,1588.4,653.0,2495.0,single,True,0,False,0.172,False,True,non_budding/frame79_cell6.tif
79,7,947.6,764.4,1449.0,budding_pair,True,6,True,0.251,True,True,budding/frame79_cell7.tif
79,8,649.5,804.6,1880.0,single,True,0,False,0.052,False,True,non_budding/frame79_cell8.tif
79,9,441.6,856.7,2716.0,single,True,0,False,0.276,False,True,non_budding/frame79_cell9.tif
79,10,866.6,875.4,2979.0,budding_pair,True,8,True,0.446,True,True,budding/frame79_cell10.tif
79,11,717.3,1003.0,2430.0,single,True,0,False,0.124,False,True,non_budding/frame79_cell11.tif
79,12,631.5,1003.8,2193.0,single,True,0,False,0.144,False,True,non_budding/frame79_cell12.tif
79,13,1091.4,1075.7,3976.0,budding_pair,True,4,False,0.178,True,False,budding/frame79_cell13.tif
79,14,1291.4,1099.2,2943.0,single,True,0,False,0.233,False,True,non_budding/frame79_cell14.tif
79,15,789.7,1142.8,2726.0,single,True,0,False,0.297,False,True,non_budding/frame79_cell15.tif
80,1,405.7,275.8,1229.0,single,True,0,False,0.576,False,True,non_budding/frame80_cell1.tif
80,2,414.3,320.9,1434.0,budding_pair,True,6,True,0.334,True,True,budding/frame80_cell2.tif
80,3,1317.7,364.8,1961.0,single,True,0,False,0.144,False,True,non_budding/frame80_cell3.tif
80,4,320.5,389.7,2580.0,single,True,0,False,1.729,False,True,non_budding/frame80_cell4.tif
80,5,379.6,434.0,1310.0,single,True,0,False,0.242,False,True,non_budding/frame80_cell5.tif
80,6,1485.6,605.6,3353.0,budding_pair,True,11,True,0.602,True,True,budding/frame80_cell6.tif
80,7,635.6,675.5,2855.0,budding_pair,True,21,True,1.365,True,True,budding/frame80_cell7.tif
80,8,446.3,679.6,2529.0,single,True,0,False,0.149,False,True,non_budding/frame80_cell8.tif
80,9,1274.0,703.1,1933.0,single,True,0,False,0.063,False,True,non_budding/frame80_cell9.tif
80,10,258.3,756.1,2549.0,single,True,0,False,0.174,False,True,non_budding/frame80_cell10.tif
80,11,595.3,1063.8,2403.0,budding_pair,True,7,True,0.337,True,True,budding/frame80_cell11.tif
80,12,741.8,1097.2,2063.0,single,True,0,False,0.235,False,True,non_budding/frame80_cell12.tif
80,13,895.3,1220.6,1495.0,single,True,0,False,0.289,False,True,
81,1,354.1,49.4,1846.0,budding_pair,True,7,True,0.563,True,True,
81,2,664.0,233.7,2674.0,single,True,0,False,0.082,False,True,non_budding/frame81_cell2.tif
81,3,441.9,328.1,1546.0,single,True,0,False,0.232,False,True,non_budding/frame81_cell3.tif
81,4,1146.3,346.2,2683.0,single,True,0,False,0.057,False,True,non_budding/frame81_cell4.tif
81,5,487.5,584.3,2955.0,budding_pair,True,12,True,0.558,True,True,budding/frame81_cell5.tif
81,6,997.6,779.3,2606.0,budding_pair,True,13,True,0.538,True,True,budding/frame81_cell6.tif
81,7,765.4,814.5,2614.0,single,True,0,False,0.061,False,True,non_budding/frame81_cell7.tif
81,8,1388.5,997.5,2124.0,single,True,0,False,0.126,False,True,non_budding/frame81_cell8.tif
81,9,1206.6,1023.5,2086.0,single,True,0,False,0.225,False,True,non_budding/frame81_cell9.tif
81,10,165.2,1066.8,1870.0,single,True,0,False,0.13,False,True,non_budding/frame81_cell10.tif
81,11,1031.5,1123.6,3315.0,single,True,0,False,0.069,False,True,non_budding/frame81_cell11.tif
81,12,1318.7,1164.7,2334.0,budding_pair,True,10,True,0.482,True,True,budding/frame81_cell12.tif
81,13,1440.6,1181.8,2473.0,budding_pair,True,6,True,0.51,True,True,budding/frame81_cell13.tif
